"   MODEL_1"

"Time      "	"U1Rx      "	"U1Rz      "	"U2Rx      "	"U2Rz      "	"U3Rx      "	"U3Rz      "	"acl_x_local"	"acl_y_local"	"acl_z_local"	"alpha_x_global"	"alpha_y_global"	"alpha_z_global"	"J1_fx     "	"J1_fy     "	"J1_fz     "	"J1_MEA_1  "	"J2_fx     "	"J2_fy     "	"J2_fz     "	"J3_fx     "	"J3_fy     "	"J3_fz     "	"omega_x_global"	"omega_y_global"	"omega_z_global"	"J1_ax     "	"J1_ay     "	"J1_az     "	"J1_rx     "	"J1_ry     "	"J1_rz     "	"J1_vx     "	"J1_vy     "	"J1_vz     "	"J2_ax     "	"J2_ay     "	"J2_az     "	"J2_rx     "	"J2_ry     "	"J2_rz     "	"J2_vx     "	"J2_vy     "	"J2_vz     "	"J3_ax     "	"J3_ay     "	"J3_az     "	"J3_rx     "	"J3_ry     "	"J3_rz     "	"J3_vx     "	"J3_vy     "	"J3_vz     "
5.200000e-01	-2.318336e-02	1.129090e+00	-1.408084e-01	-1.012063e+00	1.348588e+00	1.070225e+00	-7.375687e-03	-2.989567e-03	-4.488579e-03	1.751631e+01	9.275776e+00	-2.224733e-01	-8.158096e+04	2.883657e+04	1.278185e+04	-4.488579e-03	7.237017e+04	5.351301e+04	6.731735e+03	2.377232e+04	3.356609e+03	-1.378882e+04	1.063118e+00	-1.253576e+00	-1.404912e+00	4.316404e-01	8.960167e-01	-7.375532e-01	-4.289358e-01	5.063984e-01	-3.931921e-01	4.316404e-01	8.960167e-01	-7.375532e-01	-2.260983e+00	4.630738e+00	-2.431640e-02	4.674741e-01	4.394169e-01	-3.488886e-01	2.819994e-01	-4.104603e-01	3.149550e-01	5.224124e+00	-5.822115e+00	1.139380e+01	-2.472890e-01	7.273372e-01	3.283968e-01	-1.625264e-01	-1.263150e-01	-2.749615e-01
5.250000e-01	-1.127056e-02	1.136508e+00	-1.442796e-01	-1.008284e+00	1.347332e+00	1.067965e+00	-6.374521e-03	-3.867048e-03	-4.763728e-03	1.701006e+01	9.639422e+00	3.811016e-01	-8.067823e+04	2.704236e+04	1.292655e+04	-4.763728e-03	7.196243e+04	5.466660e+04	6.113786e+03	2.429619e+04	3.563490e+03	-1.430785e+04	1.149380e+00	-1.206358e+00	-1.404415e+00	4.334848e-01	9.269843e-01	-6.824234e-01	-4.267744e-01	5.109530e-01	-3.967421e-01	4.334848e-01	9.269843e-01	-6.824234e-01	-2.285537e+00	4.486963e+00	-5.612114e-01	4.688543e-01	4.374210e-01	-3.473212e-01	2.705960e-01	-3.876534e-01	3.135089e-01	5.073368e+00	-6.074984e+00	1.104327e+01	-2.480358e-01	7.266317e-01	3.271606e-01	-1.368985e-01	-1.560782e-01	-2.189040e-01
5.300000e-01	6.010654e-05	1.144068e+00	-1.477178e-01	-1.004685e+00	1.345455e+00	1.066091e+00	-5.223433e-03	-4.529433e-03	-4.964657e-03	1.648229e+01	9.947603e+00	1.019493e+00	-7.961203e+04	2.525127e+04	1.298198e+04	-4.964657e-03	7.140497e+04	5.568657e+04	5.469602e+03	2.465579e+04	3.731761e+03	-1.472055e+04	1.233060e+00	-1.157471e+00	-1.400819e+00	4.340889e-01	9.547743e-01	-6.274267e-01	-4.246070e-01	5.156540e-01	-4.000171e-01	4.340889e-01	9.547743e-01	-6.274267e-01	-2.313206e+00	4.351345e+00	-1.064495e+00	4.701769e-01	4.355374e-01	-3.457674e-01	2.590675e-01	-3.655497e-01	3.094712e-01	4.874059e+00	-6.352402e+00	1.066023e+01	-2.486573e-01	7.257740e-01	3.262000e-01	-1.121463e-01	-1.871692e-01	-1.646794e-01
5.350000e-01	1.079702e-02	1.151753e+00	-1.510919e-01	-1.001262e+00	1.342946e+00	1.064585e+00	-3.962216e-03	-4.944663e-03	-5.073551e-03	1.593603e+01	1.019349e+01	1.685376e+00	-7.836671e+04	2.346815e+04	1.294912e+04	-5.073551e-03	7.069056e+04	5.655500e+04	4.804104e+03	2.484577e+04	3.856938e+03	-1.501849e+04	1.314061e+00	-1.107210e+00	-1.393972e+00	4.333748e-01	9.791699e-01	-5.727271e-01	-4.224402e-01	5.204852e-01	-4.030180e-01	4.333748e-01	9.791699e-01	-5.727271e-01	-2.341287e+00	4.221196e+00	-1.526739e+00	4.714414e-01	4.337627e-01	-3.442396e-01	2.474059e-01	-3.441145e-01	3.030291e-01	4.628754e+00	-6.652155e+00	1.024754e+01	-2.491583e-01	7.247571e-01	3.255054e-01	-8.850453e-02	-2.197042e-01	-1.124420e-01
5.400000e-01	2.092738e-02	1.159548e+00	-1.543742e-01	-9.980154e-01	1.339789e+00	1.063425e+00	-2.633333e-03	-5.092844e-03	-5.077009e-03	1.537537e+01	1.037083e+01	2.370680e+00	-7.693298e+04	2.170040e+04	1.283040e+04	-5.077009e-03	6.981800e+04	5.725820e+04	4.122987e+03	2.486321e+04	3.935673e+03	-1.519532e+04	1.392301e+00	-1.055901e+00	-1.383757e+00	4.312897e-01	9.999809e-01	-5.184864e-01	-4.202804e-01	5.254290e-01	-4.057469e-01	4.312897e-01	9.999809e-01	-5.184864e-01	-2.367012e+00	4.094213e+00	-1.940670e+00	4.726472e-01	4.320936e-01	-3.427492e-01	2.356168e-01	-3.233254e-01	2.944061e-01	4.340688e+00	-6.971469e+00	9.808811e+00	-2.495450e-01	7.235735e-01	3.250665e-01	-6.619349e-02	-2.537873e-01	-6.232999e-02
5.450000e-01	3.043703e-02	1.167432e+00	-1.575407e-01	-9.949434e-01	1.335967e+00	1.062588e+00	-1.279717e-03	-4.967998e-03	-4.967344e-03	1.480529e+01	1.047430e+01	3.066966e+00	-7.530806e+04	1.995731e+04	1.262989e+04	-4.967344e-03	6.879203e+04	5.778748e+04	3.432429e+03	2.470775e+04	3.965889e+03	-1.524709e+04	1.467723e+00	-1.003900e+00	-1.370099e+00	4.278078e-01	1.017050e+00	-4.648612e-01	-4.181347e-01	5.304673e-01	-4.082063e-01	4.278078e-01	1.017050e+00	-4.648612e-01	-2.387715e+00	3.968563e+00	-2.299485e+00	4.737937e-01	4.305268e-01	-3.413066e-01	2.237188e-01	-3.031704e-01	2.838606e-01	4.013652e+00	-7.307126e+00	9.348314e+00	-2.498245e-01	7.222153e-01	3.248724e-01	-4.541595e-02	-2.895075e-01	-1.446184e-02
5.500000e-01	3.931027e-02	1.175386e+00	-1.605711e-01	-9.920449e-01	1.331460e+00	1.062049e+00	5.770025e-05	-4.578616e-03	-4.743304e-03	1.423141e+01	1.049976e+01	3.765824e+00	-7.349544e+04	1.824944e+04	1.235315e+04	-4.743304e-03	6.762299e+04	5.813948e+04	2.738752e+03	2.438160e+04	3.946852e+03	-1.517232e+04	1.540295e+00	-9.515834e-01	-1.352966e+00	4.229306e-01	1.030258e+00	-4.119990e-01	-4.160099e-01	5.355810e-01	-4.103997e-01	4.229306e-01	1.030258e+00	-4.119990e-01	-2.400973e+00	3.842941e+00	-2.597144e+00	4.748805e-01	4.290592e-01	-3.399204e-01	2.117433e-01	-2.836451e-01	2.716826e-01	3.651826e+00	-7.655591e+00	8.870817e+00	-2.500050e-01	7.206741e-01	3.249117e-01	-2.635489e-02	-3.269370e-01	3.106644e-02
5.550000e-01	4.752966e-02	1.183387e+00	-1.634491e-01	-9.893180e-01	1.326247e+00	1.061779e+00	1.342469e-03	-3.946803e-03	-4.410219e-03	1.365970e+01	1.044440e+01	4.459243e+00	-7.150432e+04	1.658783e+04	1.200713e+04	-4.410219e-03	6.632603e+04	5.831625e+04	2.048089e+03	2.388929e+04	3.879171e+03	-1.497195e+04	1.610014e+00	-8.993475e-01	-1.332364e+00	4.166853e-01	1.039526e+00	-3.600351e-01	-4.139129e-01	5.407507e-01	-4.123313e-01	4.166853e-01	1.039526e+00	-3.600351e-01	-2.404729e+00	3.716585e+00	-2.828609e+00	4.759074e-01	4.276877e-01	-3.385981e-01	1.997324e-01	-2.647502e-01	2.581896e-01	3.259597e+00	-8.013156e+00	8.381390e+00	-2.500953e-01	7.189413e-01	3.251725e-01	-9.172119e-03	-3.661300e-01	7.418321e-02
5.600000e-01	5.507587e-02	1.191413e+00	-1.661630e-01	-9.867608e-01	1.320304e+00	1.061749e+00	2.544634e-03	-3.106223e-03	-3.979445e-03	1.309618e+01	1.030684e+01	5.139941e+00	-6.934870e+04	1.498336e+04	1.159986e+04	-3.979445e-03	6.492021e+04	5.832494e+04	1.366068e+03	2.323741e+04	3.764732e+03	-1.464913e+04	1.676907e+00	-8.475975e-01	-1.308340e+00	4.091233e-01	1.044817e+00	-3.090897e-01	-4.118505e-01	5.459567e-01	-4.140058e-01	4.091233e-01	1.044817e+00	-3.090897e-01	-2.397384e+00	3.589252e+00	-2.990001e+00	4.768742e-01	4.264090e-01	-3.373453e-01	1.877372e-01	-2.464893e-01	2.437210e-01	2.841343e+00	-8.376086e+00	7.885181e+00	-2.501053e-01	7.170079e-01	3.256427e-01	5.992167e-03	-4.071222e-01	1.148421e-01
5.650000e-01	6.192745e-02	1.199439e+00	-1.687049e-01	-9.843704e-01	1.313607e+00	1.061929e+00	3.642244e-03	-2.099021e-03	-3.467322e-03	1.254661e+01	1.008706e+01	5.801618e+00	-6.704629e+04	1.344614e+04	1.114012e+04	-3.467322e-03	6.342739e+04	5.817722e+04	6.975485e+02	2.243407e+04	3.606584e+03	-1.420889e+04	1.741029e+00	-7.967426e-01	-1.280971e+00	4.003168e-01	1.046135e+00	-2.592662e-01	-4.098288e-01	5.511791e-01	-4.154286e-01	4.003168e-01	1.046135e+00	-2.592662e-01	-2.377840e+00	3.461164e+00	-3.078686e+00	4.777813e-01	4.252201e-01	-3.361660e-01	1.758152e-01	-2.288656e-01	2.286323e-01	2.401252e+00	-8.740742e+00	7.387195e+00	-2.500452e-01	7.148649e-01	3.263100e-01	1.901888e-02	-4.499310e-01	1.530219e-01
5.700000e-01	6.806080e-02	1.207443e+00	-1.710718e-01	-9.821438e-01	1.306130e+00	1.062285e+00	4.621958e-03	-9.722522e-04	-2.893690e-03	1.201626e+01	9.786271e+00	6.439133e+00	-6.461732e+04	1.198504e+04	1.063713e+04	-2.893690e-03	6.187112e+04	5.788858e+04	4.642173e+01	2.148839e+04	3.408777e+03	-1.365776e+04	1.802462e+00	-7.471886e-01	-1.250364e+00	3.903551e-01	1.043524e+00	-2.106502e-01	-4.078540e-01	5.563982e-01	-4.166054e-01	3.903551e-01	1.043524e+00	-2.106502e-01	-2.345519e+00	3.332932e+00	-3.093265e+00	4.786292e-01	4.241176e-01	-3.350624e-01	1.640282e-01	-2.118810e-01	2.132892e-01	1.943142e+00	-9.103696e+00	6.892091e+00	-2.499259e-01	7.125032e-01	3.271620e-01	2.980860e-02	-4.945563e-01	1.887252e-01
5.750000e-01	7.344995e-02	1.215400e+00	-1.732649e-01	-9.800770e-01	1.297850e+00	1.062785e+00	5.479044e-03	2.258099e-04	-2.280302e-03	1.150973e+01	9.406723e+00	7.048582e+00	-6.208340e+04	1.060733e+04	1.010016e+04	-2.280302e-03	6.027557e+04	5.747737e+04	-5.845171e+02	2.040998e+04	3.176181e+03	-1.300332e+04	1.861314e+00	-6.993334e-01	-1.216649e+00	3.793403e-01	1.037061e+00	-1.633088e-01	-4.059315e-01	5.615948e-01	-4.175424e-01	3.793403e-01	1.037061e+00	-1.633088e-01	-2.300340e+00	3.205472e+00	-3.033500e+00	4.794188e-01	4.230985e-01	-3.340348e-01	1.524394e-01	-1.955331e-01	1.980612e-01	1.470335e+00	-9.461803e+00	6.404015e+00	-2.497588e-01	7.099139e-01	3.281864e-01	3.827947e-02	-5.409816e-01	2.219763e-01
5.800000e-01	7.806662e-02	1.223287e+00	-1.752898e-01	-9.781655e-01	1.288741e+00	1.063393e+00	6.216617e-03	1.448966e-03	-1.649207e-03	1.103074e+01	8.951468e+00	7.627308e+00	-5.946640e+04	9.318549e+03	9.538231e+03	-1.649207e-03	5.866462e+04	5.696400e+04	-1.193629e+03	1.920836e+04	2.914310e+03	-1.225373e+04	1.917711e+00	-6.535615e-01	-1.179970e+00	3.673836e-01	1.026856e+00	-1.172915e-01	-4.040663e-01	5.667498e-01	-4.182461e-01	3.673836e-01	1.026856e+00	-1.172915e-01	-2.242675e+00	3.079917e+00	-2.900182e+00	4.801513e-01	4.221596e-01	-3.330816e-01	1.411112e-01	-1.798150e-01	1.833169e-01	9.855571e-01	-9.812250e+00	5.926469e+00	-2.495556e-01	7.070879e-01	3.293712e-01	4.436447e-02	-5.891756e-01	2.528187e-01
5.850000e-01	8.188018e-02	1.231080e+00	-1.771566e-01	-9.764041e-01	1.278780e+00	1.064075e+00	6.844438e-03	2.655767e-03	-1.021375e-03	1.058212e+01	8.424098e+00	8.173835e+00	-5.678758e+04	8.122410e+03	8.959877e+03	-1.021375e-03	5.706120e+04	5.637004e+04	-1.780433e+03	1.789254e+04	2.629149e+03	-1.141732e+04	1.971796e+00	-6.102415e-01	-1.140484e+00	3.546004e-01	1.013044e+00	-7.263175e-02	-4.022627e-01	5.718448e-01	-4.187232e-01	3.546004e-01	1.013044e+00	-7.263175e-02	-2.173276e+00	2.957538e+00	-2.694961e+00	4.808281e-01	4.212977e-01	-3.321996e-01	1.301035e-01	-1.647138e-01	1.694186e-01	4.908903e-01	-1.015257e+01	5.462236e+00	-2.493283e-01	7.040166e-01	3.307043e-01	4.800837e-02	-6.390940e-01	2.813110e-01
5.900000e-01	8.485779e-02	1.238756e+00	-1.788792e-01	-9.747871e-01	1.267946e+00	1.064792e+00	7.377502e-03	3.811342e-03	-4.156289e-04	1.016579e+01	7.828499e+00	8.687764e+00	-5.406685e+04	7.020873e+03	8.372948e+03	-4.156289e-04	5.548670e+04	5.571757e+04	-2.345565e+03	1.647061e+04	2.327016e+03	-1.050225e+04	2.023726e+00	-5.697235e-01	-1.098350e+00	3.411074e-01	9.957802e-01	-2.934840e-02	-4.005245e-01	5.768624e-01	-4.189805e-01	3.411074e-01	9.957802e-01	-2.934840e-02	-2.093206e+00	2.839686e+00	-2.420150e+00	4.814509e-01	4.205099e-01	-3.313837e-01	1.194715e-01	-1.502100e-01	1.567190e-01	-1.223782e-02	-1.048063e+01	5.013330e+00	-2.490893e-01	7.006916e-01	3.321744e-01	4.916458e-02	-6.906807e-01	3.075241e-01
5.950000e-01	8.696459e-02	1.246293e+00	-1.804760e-01	-9.733083e-01	1.256219e+00	1.065508e+00	7.834518e-03	4.888383e-03	1.520809e-04	9.782725e+00	7.168613e+00	9.169628e+00	-5.132229e+04	6.014286e+03	7.784482e+03	1.520809e-04	5.396084e+04	5.502862e+04	-2.890707e+03	1.494942e+04	2.014454e+03	-9.516157e+03	2.073662e+00	-5.323383e-01	-1.053730e+00	3.270186e-01	9.752365e-01	1.255153e-02	-3.988552e-01	5.817857e-01	-4.190249e-01	3.270186e-01	9.752365e-01	1.255153e-02	-2.003757e+00	2.727738e+00	-2.078540e+00	4.820218e-01	4.197933e-01	-3.306270e-01	1.092647e-01	-1.362777e-01	1.455585e-01	-5.230342e-01	-1.079459e+01	4.581000e+00	-2.488510e-01	6.971046e-01	3.337701e-01	4.779196e-02	-7.438699e-01	3.315368e-01
6.000000e-01	8.816408e-02	1.253669e+00	-1.819691e-01	-9.719610e-01	1.243583e+00	1.066185e+00	8.236481e-03	5.867336e-03	6.690308e-04	9.433085e+00	6.448245e+00	9.620743e+00	-4.856987e+04	5.101582e+03	7.200651e+03	6.690308e-04	5.250151e+04	5.432481e+04	-3.418517e+03	1.333440e+04	1.698160e+03	-8.466002e+03	2.121769e+00	-4.983979e-01	-1.006779e+00	3.124433e-01	9.515953e-01	5.307037e-02	-3.972572e-01	5.865989e-01	-4.188632e-01	3.124433e-01	9.515953e-01	5.307037e-02	-1.906372e+00	2.623083e+00	-1.673214e+00	4.825430e-01	4.191450e-01	-3.299210e-01	9.952573e-02	-1.228838e-01	1.362626e-01	-1.041292e+00	-1.109283e+01	4.165744e+00	-2.486261e-01	6.932478e-01	3.354807e-01	4.385180e-02	-7.985871e-01	3.534323e-01
6.050000e-01	8.841853e-02	1.260863e+00	-1.833842e-01	-9.707382e-01	1.230026e+00	1.066783e+00	8.605494e-03	6.736005e-03	1.125791e-03	9.116248e+00	5.670899e+00	1.004306e+01	-4.582328e+04	4.280500e+03	6.626743e+03	1.125791e-03	5.112494e+04	5.362719e+04	-3.932562e+03	1.162942e+04	1.384952e+03	-7.357863e+03	2.168212e+00	-4.681961e-01	-9.576437e-01	2.974834e-01	9.250465e-01	9.221691e-02	-3.957329e-01	5.912868e-01	-4.185024e-01	2.974834e-01	9.250465e-01	9.221691e-02	-1.802583e+00	2.527114e+00	-1.207395e+00	4.830170e-01	4.185626e-01	-3.292556e-01	9.029019e-02	-1.099887e-01	1.291415e-01	-1.567326e+00	-1.137391e+01	3.767358e+00	-2.484276e-01	6.891139e-01	3.372959e-01	3.730515e-02	-8.547500e-01	3.732945e-01
6.100000e-01	8.768965e-02	1.267855e+00	-1.847508e-01	-9.696324e-01	1.215538e+00	1.067262e+00	8.963807e-03	7.488672e-03	1.516057e-03	8.830912e+00	4.839653e+00	1.043901e+01	-4.309401e+04	3.547813e+03	6.067195e+03	1.516057e-03	4.984599e+04	5.295624e+04	-4.437272e+03	9.836710e+03	1.081777e+03	-6.196857e+03	2.213149e+00	-4.420104e-01	-9.064621e-01	2.822323e-01	8.957841e-01	1.300035e-01	-3.942838e-01	5.958355e-01	-4.179491e-01	2.822323e-01	8.957841e-01	1.300035e-01	-1.693943e+00	2.441239e+00	-6.843115e-01	4.834463e-01	4.180436e-01	-3.286192e-01	8.158593e-02	-9.754534e-02	1.244895e-01	-2.101894e+00	-1.163645e+01	3.384974e+00	-2.482685e-01	6.846957e-01	3.392056e-01	2.811041e-02	-9.122694e-01	3.912048e-01
6.150000e-01	8.593937e-02	1.274625e+00	-1.861018e-01	-9.686363e-01	1.200118e+00	1.067583e+00	9.333116e-03	8.124983e-03	1.836342e-03	8.575176e+00	3.957079e+00	1.081141e+01	-4.039145e+04	2.899550e+03	5.525646e+03	1.836342e-03	4.867849e+04	5.233198e+04	-4.937932e+03	7.956828e+03	7.957406e+02	-4.987089e+03	2.256732e+00	-4.201047e-01	-8.533578e-01	2.667737e-01	8.640035e-01	1.664432e-01	-3.929114e-01	6.002319e-01	-4.172103e-01	2.667737e-01	8.640035e-01	1.664432e-01	-1.581991e+00	2.366918e+00	-1.070990e-01	4.838336e-01	4.175859e-01	-3.279989e-01	7.343323e-02	-8.549985e-02	1.225850e-01	-2.646114e+00	-1.187905e+01	3.017119e+00	-2.481623e-01	6.799869e-01	3.412004e-01	1.622135e-02	-9.710488e-01	4.072386e-01
6.200000e-01	8.313088e-02	1.281154e+00	-1.874731e-01	-9.677421e-01	1.183767e+00	1.067703e+00	9.734116e-03	8.648682e-03	2.085588e-03	8.346611e+00	3.025183e+00	1.116333e+01	-3.772310e+04	2.331186e+03	5.005009e+03	2.085588e-03	4.763573e+04	5.177425e+04	-5.440717e+03	5.988681e+03	5.341757e+02	-3.731638e+03	2.299102e+00	-4.027311e-01	-7.984403e-01	2.511815e-01	8.299005e-01	2.015467e-01	-3.916162e-01	6.044639e-01	-4.162926e-01	2.511815e-01	8.299005e-01	2.015467e-01	-1.468206e+00	2.305699e+00	5.212654e-01	4.841818e-01	4.171878e-01	-3.273802e-01	6.584495e-02	-7.379065e-02	1.236912e-01	-3.201381e+00	-1.210022e+01	2.661757e+00	-2.481224e-01	6.749813e-01	3.432709e-01	1.585548e-03	-1.030985e+00	4.214628e-01
6.250000e-01	7.922979e-02	1.287423e+00	-1.889042e-01	-9.669422e-01	1.166495e+00	1.067581e+00	1.018621e-02	9.066343e-03	2.264784e-03	8.142313e+00	2.045390e+00	1.149804e+01	-3.509486e+04	1.837818e+03	4.507558e+03	2.264784e-03	4.673097e+04	5.130303e+04	-5.952779e+03	3.929532e+03	3.047329e+02	-2.432563e+03	2.340385e+00	-3.901337e-01	-7.418034e-01	2.355196e-01	7.936696e-01	2.353197e-01	-3.903990e-01	6.085203e-01	-4.152027e-01	2.355196e-01	7.936696e-01	2.353197e-01	-1.353992e+00	2.259273e+00	1.198001e+00	4.844937e-01	4.168477e-01	-3.267475e-01	5.882687e-02	-6.234803e-02	1.280570e-01	-3.769279e+00	-1.229821e+01	2.316320e+00	-2.481629e-01	6.696735e-01	3.454083e-01	-1.585675e-02	-1.091965e+00	4.339328e-01
6.300000e-01	7.420559e-02	1.293415e+00	-1.904372e-01	-9.662290e-01	1.148319e+00	1.067174e+00	1.070735e-02	9.386137e-03	2.376622e-03	7.958938e+00	1.018535e+00	1.181894e+01	-3.251123e+04	1.414303e+03	4.035004e+03	2.376622e-03	4.597797e+04	5.093894e+04	-6.482394e+03	1.775009e+03	1.154950e+02	-1.090913e+03	2.380695e+00	-3.825506e-01	-6.835243e-01	2.198425e-01	7.555047e-01	2.677603e-01	-3.892600e-01	6.123912e-01	-4.139472e-01	2.198425e-01	7.555047e-01	2.677603e-01	-1.240656e+00	2.229534e+00	1.920532e+00	4.847721e-01	4.165645e-01	-3.260839e-01	5.237807e-02	-5.109325e-02	1.359181e-01	-4.351493e+00	-1.247098e+01	1.977734e+00	-2.482978e-01	6.640586e-01	3.476039e-01	-3.617337e-02	-1.153868e+00	4.446898e-01
6.350000e-01	6.803323e-02	1.299112e+00	-1.921173e-01	-9.655949e-01	1.129263e+00	1.066439e+00	1.131393e-02	9.616664e-03	2.425237e-03	7.792698e+00	-5.510830e-02	1.212950e+01	-2.997566e+04	1.055368e+03	3.588578e+03	2.425237e-03	4.539161e+04	5.070362e+04	-7.039177e+03	-4.808996e+02	-2.488312e+01	2.932492e+02	2.420126e+00	-3.802172e-01	-6.236632e-01	2.041958e-01	7.155988e-01	2.988556e-01	-3.881990e-01	6.160671e-01	-4.125329e-01	2.041958e-01	7.155988e-01	2.988556e-01	-1.129404e+00	2.218641e+00	2.686460e+00	4.850198e-01	4.163375e-01	-3.253714e-01	4.649147e-02	-3.993739e-02	1.474976e-01	-4.949726e+00	-1.261601e+01	1.642416e+00	-2.485418e-01	6.581323e-01	3.498492e-01	-5.944049e-02	-1.216561e+00	4.537586e-01
6.400000e-01	6.069502e-02	1.304497e+00	-1.939925e-01	-9.650326e-01	1.109362e+00	1.065332e+00	1.202063e-02	9.765857e-03	2.416077e-03	7.639335e+00	-1.175791e+00	1.243324e+01	-2.749078e+04	7.556974e+02	3.169099e+03	2.416077e-03	4.498844e+04	5.062034e+04	-7.634372e+03	-2.845878e+03	-1.070091e+02	1.720855e+03	2.458750e+00	-3.833690e-01	-5.622628e-01	1.886174e-01	6.741456e-01	3.285792e-01	-3.872158e-01	6.195400e-01	-4.109665e-01	1.886174e-01	6.741456e-01	3.285792e-01	-1.021340e+00	2.229087e+00	3.493517e+00	4.852396e-01	4.161665e-01	-3.245908e-01	4.115430e-02	-2.877983e-02	1.630068e-01	-5.565603e+00	-1.273021e+01	1.306259e+00	-2.489097e-01	6.518911e-01	3.521356e-01	-8.574248e-02	-1.279896e+00	4.611446e-01
6.450000e-01	5.218258e-02	1.309554e+00	-1.961136e-01	-9.645350e-01	1.088659e+00	1.063808e+00	1.284018e-02	9.839883e-03	2.355907e-03	7.494047e+00	-2.344225e+00	1.273373e+01	-2.505868e+04	5.099939e+02	2.777038e+03	2.355907e-03	4.478733e+04	5.071441e+04	-8.281234e+03	-5.329357e+03	-1.205583e+02	3.193838e+03	2.496620e+00	-3.922437e-01	-4.993483e-01	1.731390e-01	6.313408e-01	3.568882e-01	-3.863100e-01	6.228026e-01	-4.092550e-01	1.731390e-01	6.313408e-01	3.568882e-01	-9.174731e-01	2.263766e+00	4.339471e+00	4.854343e-01	4.160517e-01	-3.237221e-01	3.634856e-02	-1.750642e-02	1.826461e-01	-6.200574e+00	-1.280976e+01	9.645942e-01	-2.494170e-01	6.453321e-01	3.544548e-01	-1.151713e-01	-1.343710e+00	4.668313e-01
6.500000e-01	4.249906e-02	1.314267e+00	-1.985339e-01	-9.640954e-01	1.067206e+00	1.061826e+00	1.378290e-02	9.842013e-03	2.252966e-03	7.351373e+00	-3.561496e+00	1.303448e+01	-2.268113e+04	3.130251e+02	2.412568e+03	2.252966e-03	4.481003e+04	5.101380e+04	-8.995502e+03	-7.942627e+03	-5.404271e+01	4.715173e+03	2.533761e+00	-4.070833e-01	-4.349273e-01	1.577872e-01	5.873847e-01	3.837196e-01	-3.854811e-01	6.258486e-01	-4.074057e-01	1.577872e-01	5.873847e-01	3.837196e-01	-8.187275e-01	2.326036e+00	5.222005e+00	4.856065e-01	4.159941e-01	-3.227441e-01	3.205150e-02	-5.987313e-03	2.066038e-01	-6.855792e+00	-1.284994e+01	6.121236e-01	-2.500796e-01	6.384536e-01	3.567981e-01	-1.478251e-01	-1.407815e+00	4.707774e-01
6.550000e-01	3.166127e-02	1.318622e+00	-2.013093e-01	-9.637072e-01	1.045068e+00	1.059339e+00	1.485586e-02	9.771370e-03	2.117347e-03	7.205022e+00	-4.828951e+00	1.333899e+01	-2.035977e+04	1.596509e+02	2.075603e+03	2.117347e-03	4.508185e+04	5.154952e+04	-9.795980e+03	-1.069900e+04	1.054637e+02	6.288933e+03	2.570169e+00	-4.281360e-01	-3.689898e-01	1.425859e-01	5.424843e-01	4.089864e-01	-3.847282e-01	6.286727e-01	-4.054263e-01	1.425859e-01	5.424843e-01	4.089864e-01	-7.259565e-01	2.419780e+00	6.138540e+00	4.857586e-01	4.159954e-01	-3.216348e-01	2.823601e-02	5.925484e-03	2.350564e-01	-7.531979e+00	-1.284489e+01	2.428331e-01	-2.509139e-01	6.312546e-01	3.591567e-01	-1.838069e-01	-1.471999e+00	4.729129e-01
6.600000e-01	1.970198e-02	1.322606e+00	-2.044982e-01	-9.633643e-01	1.022318e+00	1.056305e+00	1.606161e-02	9.621431e-03	1.961556e-03	7.047634e+00	-6.148031e+00	1.365062e+01	-1.809635e+04	4.484339e+01	1.765834e+03	1.961556e-03	4.563219e+04	5.235605e+04	-1.070525e+04	-1.361401e+04	3.726534e+02	7.920380e+03	2.605806e+00	-4.556564e-01	-3.015090e-01	1.275577e-01	4.968569e-01	4.325735e-01	-3.840507e-01	6.312709e-01	-4.033247e-01	1.275577e-01	4.968569e-01	4.325735e-01	-6.399628e-01	2.549452e+00	7.085995e+00	4.858930e-01	4.160578e-01	-3.203714e-01	2.487086e-02	1.840083e-02	2.681655e-01	-8.229252e+00	-1.278742e+01	-1.501233e-01	-2.519367e-01	6.237354e-01	3.615211e-01	-2.232212e-01	-1.536016e+00	4.731359e-01
6.650000e-01	6.671965e-03	1.326205e+00	-2.081613e-01	-9.630613e-01	9.990409e-01	1.052682e+00	1.739601e-02	9.378234e-03	1.801375e-03	6.870464e+00	-7.520049e+00	1.397253e+01	-1.589293e+04	-3.630285e+01	1.482750e+03	1.801375e-03	4.649510e+04	5.347158e+04	-1.175048e+04	-1.670565e+04	7.643774e+02	9.616064e+03	2.640592e+00	-4.899062e-01	-2.324417e-01	1.127270e-01	4.507332e-01	4.543323e-01	-3.834476e-01	6.336401e-01	-4.011100e-01	1.127270e-01	4.507332e-01	4.543323e-01	-5.615211e-01	2.720100e+00	8.060467e+00	4.860119e-01	4.161848e-01	-3.189302e-01	2.192093e-02	3.163132e-02	3.060753e-01	-8.946899e+00	-1.266866e+01	-5.745659e-01	-2.531655e-01	6.158976e-01	3.638814e-01	-2.661712e-01	-1.599580e+00	4.713075e-01
